threshold,validation_rows,validation_signal_count,validation_precision,validation_natural_precision,validation_precision_lift,validation_avg_future_ret_3w,validation_natural_avg_future_ret_3w,validation_avg_return_lift,valid_signal_floor,selected,tuning_status,params_json,fit_rows,usable_features,test_year,side,model,label_col,train_rows
0.6,23,4,0.25,0.2608695652173913,-0.010869565217391297,0.0172964225,0.018921491304347827,-0.0016250688043478283,1,0,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.5,23,5,0.2,0.2608695652173913,-0.060869565217391286,0.004713996,0.018921491304347827,-0.014207495304347827,1,0,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.4,23,7,0.2857142857142857,0.2608695652173913,0.0248447204968944,-3.285714285714286e-05,0.018921491304347827,-0.01895434844720497,1,0,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.3,23,7,0.2857142857142857,0.2608695652173913,0.0248447204968944,-3.285714285714286e-05,0.018921491304347827,-0.01895434844720497,1,0,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.6,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.5,23,1,0.0,0.2608695652173913,-0.2608695652173913,0.02816923,0.018921491304347827,0.009247738695652173,0,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.4,23,1,0.0,0.2608695652173913,-0.2608695652173913,0.02816923,0.018921491304347827,0.009247738695652173,0,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.3,23,3,0.0,0.2608695652173913,-0.2608695652173913,0.008270543333333333,0.018921491304347827,-0.010650947971014494,1,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
