week_start_date,week_end_date,week_pos,manual_weak_bottom_label,future_ret_3w,future_mfe_3w,future_mae_3w,is_bottom_candidate,is_top_candidate,turning_proba,test_year,year_complete,model,side,label_col,train_rows,tuned_params_json,tuning_status,manual_weak_top_label
2023-02-20,2023-02-24,415,,-0.03001617,0.01098444,-0.03846649,0,1,0.010269665586596335,2023,True,mlp,top,manual_weak_top_label,143,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",ok,0.0
2023-02-27,2023-03-03,416,,-0.01434972,0.00527703,-0.04165636,0,1,0.009131894854921085,2023,True,mlp,top,manual_weak_top_label,143,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",ok,0.0
2023-04-03,2023-04-07,421,,-0.04537697,0.00139872,-0.07463087,0,1,0.005976925518851509,2023,True,mlp,top,manual_weak_top_label,143,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",ok,0.0
2023-01-30,2023-02-03,412,,0.00285167,0.02510326,-0.01432504,0,1,0.1868228201942198,2023,True,svm,top,manual_weak_top_label,143,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2023-02-06,2023-02-10,413,,-0.00106876,0.01770839,-0.02143549,0,1,0.18618115435743646,2023,True,svm,top,manual_weak_top_label,143,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2023-02-13,2023-02-17,414,,-0.01022763,0.02221154,-0.01067547,0,1,0.1878891581647471,2023,True,svm,top,manual_weak_top_label,143,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2023-02-20,2023-02-24,415,,-0.03001617,0.01098444,-0.03846649,0,1,0.19001759230442553,2023,True,svm,top,manual_weak_top_label,143,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2023-02-27,2023-03-03,416,,-0.01434972,0.00527703,-0.04165636,0,1,0.1875908645225215,2023,True,svm,top,manual_weak_top_label,143,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2023-04-03,2023-04-07,421,,-0.04537697,0.00139872,-0.07463087,0,1,0.1863757927388976,2023,True,svm,top,manual_weak_top_label,143,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2024-01-02,2024-01-05,459,0.0,-0.07153941,-0.00200077,-0.12972406,1,0,0.0022480873886754054,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-01-08,2024-01-12,460,0.0,-0.17935694,0.00585542,-0.20498331,1,0,0.0002549144325260112,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-01-15,2024-01-19,461,0.0,-0.05914487,0.00864144,-0.21274656,1,0,0.004638309019670234,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-01-22,2024-01-26,462,0.0,-0.00836755,0.00609249,-0.20718609,1,0,0.014184581042584528,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-01-29,2024-02-02,463,1.0,0.18083713,0.19748248,-0.08672234,1,0,0.31265829491860053,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-02-05,2024-02-08,464,1.0,0.07555759,0.09713014,-0.00856721,1,1,0.0004042636979636389,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-03-04,2024-03-08,467,0.0,0.01319983,0.05960164,-0.02013864,1,0,0.2003352443335026,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-06-03,2024-06-07,480,0.0,-0.04998460,0.01714922,-0.06626200,1,0,0.08753575751044526,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-06-11,2024-06-14,481,0.0,-0.07139199,0.01183558,-0.09048728,1,0,0.10199670988190337,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-06-17,2024-06-21,482,0.0,-0.03507445,-0.00506435,-0.08112937,1,0,0.38186092252100634,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-06-24,2024-06-28,483,0.0,-0.01522962,0.01188484,-0.05122358,1,0,0.7012461350712695,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-07-01,2024-07-05,484,0.0,-0.02259793,0.01795442,-0.04637218,1,0,0.8599698513093065,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-07-08,2024-07-12,485,0.0,-0.01396694,0.01128347,-0.05951452,1,0,0.9578983395813755,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-07-15,2024-07-19,486,0.0,-0.02461472,0.02315457,-0.04847449,1,0,0.9213288583640281,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-07-22,2024-07-26,487,0.0,-0.00987414,0.04912315,-0.01733807,1,0,0.7136244863679666,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-07-29,2024-08-02,488,0.0,-0.06539548,0.00929356,-0.07216986,1,0,0.01153579235303108,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-08-05,2024-08-09,489,0.0,-0.01561322,0.00871470,-0.05639834,1,0,0.13334487187340724,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-08-12,2024-08-16,490,0.0,-0.03166539,0.01254561,-0.04685338,1,0,0.43985920279374885,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-08-19,2024-08-23,491,0.0,-0.01827602,0.04352748,-0.02103688,1,0,0.06394041171607409,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-08-26,2024-08-30,492,0.0,-0.03585062,0.00139221,-0.06202012,1,0,0.013536223795737334,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-09-02,2024-09-06,493,1.0,0.13934810,0.14558137,-0.03682578,1,0,0.49451706361760966,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-09-09,2024-09-13,494,1.0,0.29358353,0.29896331,-0.01608316,1,0,0.40346825158821165,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-09-18,2024-09-20,495,1.0,0.21360653,0.44221366,-0.00389079,1,0,0.014574956272871331,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-10-08,2024-10-11,498,1.0,0.09479360,0.13749867,-0.01298452,1,1,0.9990513710467214,2024,True,logistic,bottom,manual_weak_bottom_label,161,"{""C"": 0.3}",ok,
2024-01-02,2024-01-05,459,0.0,-0.07153941,-0.00200077,-0.12972406,1,0,9.382393968671625e-06,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-01-08,2024-01-12,460,0.0,-0.17935694,0.00585542,-0.20498331,1,0,3.583373762877028e-06,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-01-15,2024-01-19,461,0.0,-0.05914487,0.00864144,-0.21274656,1,0,0.00014867932581771556,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-01-22,2024-01-26,462,0.0,-0.00836755,0.00609249,-0.20718609,1,0,0.00024016382962234112,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-01-29,2024-02-02,463,1.0,0.18083713,0.19748248,-0.08672234,1,0,0.43288973601028613,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-02-05,2024-02-08,464,1.0,0.07555759,0.09713014,-0.00856721,1,1,6.708749618668872e-05,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-03-04,2024-03-08,467,0.0,0.01319983,0.05960164,-0.02013864,1,0,0.29382464142907005,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-06-03,2024-06-07,480,0.0,-0.04998460,0.01714922,-0.06626200,1,0,0.009013750173435931,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-06-11,2024-06-14,481,0.0,-0.07139199,0.01183558,-0.09048728,1,0,0.03362070404844661,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-06-17,2024-06-21,482,0.0,-0.03507445,-0.00506435,-0.08112937,1,0,0.2818084210037819,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-06-24,2024-06-28,483,0.0,-0.01522962,0.01188484,-0.05122358,1,0,0.3341742680174778,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-07-01,2024-07-05,484,0.0,-0.02259793,0.01795442,-0.04637218,1,0,0.7695718990134855,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-07-08,2024-07-12,485,0.0,-0.01396694,0.01128347,-0.05951452,1,0,0.9658018340595305,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-07-15,2024-07-19,486,0.0,-0.02461472,0.02315457,-0.04847449,1,0,0.6672430126466026,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-07-22,2024-07-26,487,0.0,-0.00987414,0.04912315,-0.01733807,1,0,0.12324748258441028,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-07-29,2024-08-02,488,0.0,-0.06539548,0.00929356,-0.07216986,1,0,0.00017951559848094573,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-08-05,2024-08-09,489,0.0,-0.01561322,0.00871470,-0.05639834,1,0,0.0076337442374811975,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-08-12,2024-08-16,490,0.0,-0.03166539,0.01254561,-0.04685338,1,0,0.1020800742150101,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-08-19,2024-08-23,491,0.0,-0.01827602,0.04352748,-0.02103688,1,0,0.0060302530854842865,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-08-26,2024-08-30,492,0.0,-0.03585062,0.00139221,-0.06202012,1,0,0.0003927652969172538,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-09-02,2024-09-06,493,1.0,0.13934810,0.14558137,-0.03682578,1,0,0.026817125816709503,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-09-09,2024-09-13,494,1.0,0.29358353,0.29896331,-0.01608316,1,0,0.023568535858671236,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-09-18,2024-09-20,495,1.0,0.21360653,0.44221366,-0.00389079,1,0,0.0009030345761783758,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-10-08,2024-10-11,498,1.0,0.09479360,0.13749867,-0.01298452,1,1,0.9999505671565891,2024,True,lda,bottom,manual_weak_bottom_label,161,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2024-01-02,2024-01-05,459,0.0,-0.07153941,-0.00200077,-0.12972406,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-01-08,2024-01-12,460,0.0,-0.17935694,0.00585542,-0.20498331,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-01-15,2024-01-19,461,0.0,-0.05914487,0.00864144,-0.21274656,1,0,0.9999999999150015,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-01-22,2024-01-26,462,0.0,-0.00836755,0.00609249,-0.20718609,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-01-29,2024-02-02,463,1.0,0.18083713,0.19748248,-0.08672234,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-02-05,2024-02-08,464,1.0,0.07555759,0.09713014,-0.00856721,1,1,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-03-04,2024-03-08,467,0.0,0.01319983,0.05960164,-0.02013864,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-06-03,2024-06-07,480,0.0,-0.04998460,0.01714922,-0.06626200,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-06-11,2024-06-14,481,0.0,-0.07139199,0.01183558,-0.09048728,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-06-17,2024-06-21,482,0.0,-0.03507445,-0.00506435,-0.08112937,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-06-24,2024-06-28,483,0.0,-0.01522962,0.01188484,-0.05122358,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-07-01,2024-07-05,484,0.0,-0.02259793,0.01795442,-0.04637218,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-07-08,2024-07-12,485,0.0,-0.01396694,0.01128347,-0.05951452,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-07-15,2024-07-19,486,0.0,-0.02461472,0.02315457,-0.04847449,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-07-22,2024-07-26,487,0.0,-0.00987414,0.04912315,-0.01733807,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-07-29,2024-08-02,488,0.0,-0.06539548,0.00929356,-0.07216986,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-08-05,2024-08-09,489,0.0,-0.01561322,0.00871470,-0.05639834,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-08-12,2024-08-16,490,0.0,-0.03166539,0.01254561,-0.04685338,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-08-19,2024-08-23,491,0.0,-0.01827602,0.04352748,-0.02103688,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-08-26,2024-08-30,492,0.0,-0.03585062,0.00139221,-0.06202012,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-09-02,2024-09-06,493,1.0,0.13934810,0.14558137,-0.03682578,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-09-09,2024-09-13,494,1.0,0.29358353,0.29896331,-0.01608316,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-09-18,2024-09-20,495,1.0,0.21360653,0.44221366,-0.00389079,1,0,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-10-08,2024-10-11,498,1.0,0.09479360,0.13749867,-0.01298452,1,1,1.0,2024,True,qda,bottom,manual_weak_bottom_label,161,"{""reg_param"": 0.2}",ok,
2024-01-02,2024-01-05,459,0.0,-0.07153941,-0.00200077,-0.12972406,1,0,0.028953558987461162,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-01-08,2024-01-12,460,0.0,-0.17935694,0.00585542,-0.20498331,1,0,0.09779120819788922,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-01-15,2024-01-19,461,0.0,-0.05914487,0.00864144,-0.21274656,1,0,0.5183357565471859,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-01-22,2024-01-26,462,0.0,-0.00836755,0.00609249,-0.20718609,1,0,0.11251659803501886,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-01-29,2024-02-02,463,1.0,0.18083713,0.19748248,-0.08672234,1,0,0.7780869273108881,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-02-05,2024-02-08,464,1.0,0.07555759,0.09713014,-0.00856721,1,1,0.49271202161917294,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-03-04,2024-03-08,467,0.0,0.01319983,0.05960164,-0.02013864,1,0,0.14556861761039422,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-06-03,2024-06-07,480,0.0,-0.04998460,0.01714922,-0.06626200,1,0,0.5290680158025081,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-06-11,2024-06-14,481,0.0,-0.07139199,0.01183558,-0.09048728,1,0,0.11246879008167766,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-06-17,2024-06-21,482,0.0,-0.03507445,-0.00506435,-0.08112937,1,0,0.08947546013279725,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-06-24,2024-06-28,483,0.0,-0.01522962,0.01188484,-0.05122358,1,0,0.10111289499836486,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-07-01,2024-07-05,484,0.0,-0.02259793,0.01795442,-0.04637218,1,0,0.10137238550705609,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-07-08,2024-07-12,485,0.0,-0.01396694,0.01128347,-0.05951452,1,0,0.0501699521511872,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-07-15,2024-07-19,486,0.0,-0.02461472,0.02315457,-0.04847449,1,0,0.09480030591044743,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-07-22,2024-07-26,487,0.0,-0.00987414,0.04912315,-0.01733807,1,0,0.21755590191355473,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-07-29,2024-08-02,488,0.0,-0.06539548,0.00929356,-0.07216986,1,0,0.35694870499875464,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-08-05,2024-08-09,489,0.0,-0.01561322,0.00871470,-0.05639834,1,0,0.24651957221413945,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-08-12,2024-08-16,490,0.0,-0.03166539,0.01254561,-0.04685338,1,0,0.14853268030241454,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-08-19,2024-08-23,491,0.0,-0.01827602,0.04352748,-0.02103688,1,0,0.3811618143324174,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-08-26,2024-08-30,492,0.0,-0.03585062,0.00139221,-0.06202012,1,0,0.3049198626816055,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-09-02,2024-09-06,493,1.0,0.13934810,0.14558137,-0.03682578,1,0,0.3022135000095314,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-09-09,2024-09-13,494,1.0,0.29358353,0.29896331,-0.01608316,1,0,0.21403293121523978,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-09-18,2024-09-20,495,1.0,0.21360653,0.44221366,-0.00389079,1,0,0.12620442249278432,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-10-08,2024-10-11,498,1.0,0.09479360,0.13749867,-0.01298452,1,1,0.19402331545266746,2024,True,lightgbm,bottom,manual_weak_bottom_label,161,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2024-01-02,2024-01-05,459,0.0,-0.07153941,-0.00200077,-0.12972406,1,0,0.06975020468235016,2024,True,bp,bottom,manual_weak_bottom_label,161,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",ok,
2024-01-08,2024-01-12,460,0.0,-0.17935694,0.00585542,-0.20498331,1,0,0.07638281583786011,2024,True,bp,bottom,manual_weak_bottom_label,161,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",ok,
2024-01-15,2024-01-19,461,0.0,-0.05914487,0.00864144,-0.21274656,1,0,0.07950884103775024,2024,True,bp,bottom,manual_weak_bottom_label,161,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",ok,
2024-01-22,2024-01-26,462,0.0,-0.00836755,0.00609249,-0.20718609,1,0,0.25747647881507874,2024,True,bp,bottom,manual_weak_bottom_label,161,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",ok,
